"","Source","Study","ControlSite","ControlID","Group","SpeciesCode","SpeciesName","Continent","Country","Longitude","Latitude","LocationUncertainty","StudyYear","YearsInStudy","InfraN","ControlN","InfraD","ControlD","InfraAbundance_original","ControlAbundance_original","AbundanceUnit","InfraSD_original","ControlSD_original","SDEstimate","InfraA","ControlA","InfraSD","ControlSD","MaxDist","Dist","MinDist","MaxCDist","CDist","MinCDist","Habitat","InfraType","StudyQualityA","StudyQualityB","Note","ID","InfraSD_imputed","ControlSD_imputed","logRR_uncorrected","logRR","VAR_uncorrected","VAR","logD","logD2","InfraTypeOriginal","HabitatOriginal","Order","Genus","Family","Diet","BM","logBM"
"1319","Wiacek et al. 2015A","30","30","30b42","Birds","b42","Spinus spinus","Europe","Poland",22.33,50.67,2000,"2012",1,12,12,1,1,1.4167,2.75,"individuals",NA,NA,NA,1.4167,2.75,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1319",1.19025207414228,1.6583123951777,-0.663270688275312,-0.649011130746184,0.0891251756643159,0.0913143348795412,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Spinus","Fringillidae",0,13.24,1.12188798510368
"1321","Wiacek et al. 2015A","30","30","30b36","Birds","b36","Troglodytes hiemalis","Europe","Poland",22.33,50.67,2000,"2012",1,12,12,1,1,0,0.0833,"individuals",NA,0.2887,NA,0.0417,0.0833,0.1443,0.2887,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1321",0.1443,0.2887,-0.691947420368041,-0.69349273458758,1.99885516788666,2.99771305142949,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Troglodytes","Troglodytidae",20,9.74,0.988558956878616
"1322","Wiacek et al. 2015A","30","30","30b36","Birds","b36","Troglodytes hiemalis","Europe","Poland",22.33,50.67,2000,"2012",1,12,12,1,1,0.0833,0.0833,"individuals",0.2887,0.2887,"From data",0.0833,0.0833,0.2887,0.2887,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1322",0.2887,0.2887,0,0,2.00194579632573,3.0038925391823,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Troglodytes","Troglodytidae",20,9.74,0.988558956878616
"1324","Wiacek et al. 2015A","30","30","30b33","Birds","b33","Turdus pilaris","Europe","Poland",22.33,50.67,2000,"2012",1,12,12,1,1,0,0.0833,"individuals",NA,0.2887,NA,0.0417,0.0833,0.1443,0.2887,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1324",0.1443,0.2887,-0.691947420368041,-0.69349273458758,1.99885516788666,2.99771305142949,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Turdus","Turdidae",0,106,2.02530586526477
"1325","Wiacek et al. 2015A","30","30","30b33","Birds","b33","Turdus pilaris","Europe","Poland",22.33,50.67,2000,"2012",1,12,12,1,1,0.25,0.0833,"individuals",NA,0.2887,NA,0.25,0.0833,NA,0.2887,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1325",0.5,0.2887,1.09901236868945,0.765192586274683,1.3343062314962,1.89083515848004,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Turdus","Turdidae",0,106,2.02530586526477
"1327","Wiacek et al. 2015A","30","30","30b32","Birds","b32","Turdus viscivorus","Europe","Poland",22.33,50.67,2000,"2012",1,12,12,1,1,0.3333,1.5833,"individuals",NA,NA,NA,0.3333,1.5833,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1327",0.577321400954442,1.25829249381851,-1.55822357019369,-1.45952741244554,0.302657689504187,0.335299040312439,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Turdus","Turdidae",0,117.37,2.0695571045827
"1328","Wiacek et al. 2015A","30","30","30b32","Birds","b32","Turdus viscivorus","Europe","Poland",22.33,50.67,2000,"2012",1,12,12,1,1,1.1667,1.5833,"individuals",NA,NA,NA,1.1667,1.5833,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1328",1.08013887995942,1.25829249381851,-0.305332025677577,-0.29593510384427,0.124059217674489,0.127995192186932,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Turdus","Turdidae",0,117.37,2.0695571045827
"1330","Wiacek and Polak 2015","32","32","32b75","Birds","b75","Certhia familiaris","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.0833,0,"individuals",0.2887,NA,"From data",0.0833,0.0417,0.2887,0.1443,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1330",0.2887,0.1443,0.691947420368041,0.69349273458758,1.99885516788666,2.99771305142949,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Certhia","Certhiidae",0,9,0.954242509439325
"1331","Wiacek and Polak 2015","32","32","32b75","Birds","b75","Certhia familiaris","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.0833,0,"individuals",0.2887,NA,"From data",0.0833,0.0417,0.2887,0.1443,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1331",0.2887,0.1443,0.691947420368041,0.69349273458758,1.99885516788666,2.99771305142949,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Certhia","Certhiidae",0,9,0.954242509439325
"1333","Wiacek and Polak 2015","32","32","32b175","Birds","b175","Coccothraustes coccothraustes","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0,0.0833,"individuals",NA,0.2887,NA,0.0417,0.0833,0.1443,0.2887,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1333",0.1443,0.2887,-0.691947420368041,-0.69349273458758,1.99885516788666,2.99771305142949,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Coccothraustes","Fringillidae",0,56.63,1.75304656162653
"1334","Wiacek and Polak 2015","32","32","32b175","Birds","b175","Coccothraustes coccothraustes","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.0833,0.0833,"individuals",0.2887,0.2887,"From data",0.0833,0.0833,0.2887,0.2887,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1334",0.2887,0.2887,0,0,2.00194579632573,3.0038925391823,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Coccothraustes","Fringillidae",0,56.63,1.75304656162653
"1336","Wiacek and Polak 2015","32","32","32b109","Birds","b109","Corvus corax","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.1667,0.3333,"individuals",NA,NA,NA,0.1667,0.3333,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1336",0.408289113251872,0.577321400954442,-0.692847195556946,-0.56790968680907,0.749925022496251,0.906131288429877,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Corvus","Corvidae",60,927.97,2.96753393629962
"1337","Wiacek and Polak 2015","32","32","32b109","Birds","b109","Corvus corax","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.25,0.3333,"individuals",NA,NA,NA,0.25,0.3333,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1337",0.5,0.577321400954442,-0.287582067451448,-0.245927902034906,0.583358335833583,0.670170142326764,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Corvus","Corvidae",60,927.97,2.96753393629962
"1339","Wiacek and Polak 2015","32","32","32b14","Birds","b14","Cyanistes caeruleus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.25,0.1667,"individuals",NA,NA,NA,0.25,0.1667,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1339",0.5,0.408289113251872,0.405265128105498,0.321981784774164,0.833233353329334,1.01373892388089,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Cyanistes","Paridae",0,13.3,1.12385164096709
"1340","Wiacek and Polak 2015","32","32","32b14","Birds","b14","Cyanistes caeruleus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.0833,0.1667,"individuals",0.2887,NA,"From data",0.0833,0.1667,0.2887,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1340",0.2887,0.408289113251872,-0.693747240583951,-0.443210801500518,1.50087291815887,2.12679630458315,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Cyanistes","Paridae",0,13.3,1.12385164096709
"1342","Wiacek and Polak 2015","32","32","32b68","Birds","b68","Dendrocopos major","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.6667,2.3333,"individuals",NA,NA,NA,0.6667,2.3333,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1342",0.8165169930871,1.52751432071847,-1.252698683929,-1.20805920673558,0.16070854623814,0.169158038370736,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Piciformes","Dendrocopos","Picidae",20,74.94,1.87471368875778
"1343","Wiacek and Polak 2015","32","32","32b68","Birds","b68","Dendrocopos major","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.8333,2.3333,"individuals",NA,NA,NA,0.8333,2.3333,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1343",0.912852671574116,1.52751432071847,-1.02964513216485,-0.997500530047677,0.135718796085662,0.141356969433669,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Piciformes","Dendrocopos","Picidae",20,74.94,1.87471368875778
"1345","Wiacek and Polak 2015","32","32","32b67","Birds","b67","Dryocopus martius","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0,0.4167,"individuals",NA,NA,NA,0.0417,0.4167,0.1443,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1345",0.1443,0.6455230437405,-2.30186540962365,-1.90291627540171,1.19786627100369,1.7157475835022,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Piciformes","Dryocopus","Picidae",0,321,2.50650503240487
"1346","Wiacek and Polak 2015","32","32","32b67","Birds","b67","Dryocopus martius","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0,0.4167,"individuals",NA,NA,NA,0.0417,0.4167,0.1443,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1346",0.1443,0.6455230437405,-2.30186540962365,-1.90291627540171,1.19786627100369,1.7157475835022,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Piciformes","Dryocopus","Picidae",0,321,2.50650503240487
"1348","Wiacek and Polak 2015","32","32","32b62","Birds","b62","Garrulus glandarius","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0,0.5,"individuals",NA,NA,NA,0.0417,0.5,0.1443,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1348",0.1443,0.707106781186548,-2.48410696961744,-2.06849916808887,1.16454893639046,1.6763223373939,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Garrulus","Corvidae",10,159.46,2.20265175975734
"1349","Wiacek and Polak 2015","32","32","32b62","Birds","b62","Garrulus glandarius","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0,0.5,"individuals",NA,NA,NA,0.0417,0.5,0.1443,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1349",0.1443,0.707106781186548,-2.48410696961744,-2.06849916808887,1.16454893639046,1.6763223373939,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Garrulus","Corvidae",10,159.46,2.20265175975734
"1351","Wiacek and Polak 2015","32","32","32b60","Birds","b60","Lophophanes cristatus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.8333,1.0833,"individuals",NA,NA,NA,0.8333,1.0833,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1351",0.912852671574116,1.04081698679451,-0.262373495563361,-0.250834217413263,0.176929444019817,0.184888606000333,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Lophophanes","Paridae",0,11.04,1.04296907339318
"1352","Wiacek and Polak 2015","32","32","32b60","Birds","b60","Lophophanes cristatus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.5833,1.0833,"individuals",NA,NA,NA,0.5833,1.0833,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1352",0.763740793725201,1.04081698679451,-0.61906558319193,-0.586095651827361,0.219790750448759,0.232954760318651,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Lophophanes","Paridae",0,11.04,1.04296907339318
"1354","Wiacek and Polak 2015","32","32","32b53","Birds","b53","Parus major","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,1.75,1.3333,"individuals",NA,NA,NA,1.75,1.3333,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1354",1.3228756555323,1.15468610453231,0.271958715796147,0.264517458336139,0.110120610158111,0.113207619666096,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Parus","Paridae",10,16.25,1.21085336531489
"1355","Wiacek and Polak 2015","32","32","32b53","Birds","b53","Parus major","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,1.1667,1.3333,"individuals",NA,NA,NA,1.1667,1.3333,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1355",1.08013887995942,1.15468610453231,-0.133477821291601,-0.129015337225857,0.133928093209616,0.138432190511344,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Parus","Paridae",10,16.25,1.21085336531489
"1357","Wiacek and Polak 2015","32","32","32b52","Birds","b52","Periparus ater","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.25,1.1667,"individuals",NA,NA,NA,0.25,1.1667,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1357",0.5,1.08013887995942,-1.54047361196756,-1.40952021063617,0.404759864003886,0.462866294201257,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Periparus","Paridae",10,9.2,0.963787827345555
"1358","Wiacek and Polak 2015","32","32","32b52","Birds","b52","Periparus ater","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.9167,1.1667,"individuals",NA,NA,NA,0.9167,1.1667,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1358",0.957444515363684,1.08013887995942,-0.241154264862081,-0.231414637575271,0.162332315914725,0.169015121451971,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Periparus","Paridae",10,9.2,0.963787827345555
"1360","Wiacek and Polak 2015","32","32","32b47","Birds","b47","Poecile montanus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.5,0.6667,"individuals",NA,NA,NA,0.5,0.6667,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1360",0.707106781186548,0.8165169930871,-0.287732071201822,-0.266895613024731,0.291660416979151,0.31336102467663,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Poecile","Paridae",0,11.1,1.04532297878666
"1361","Wiacek and Polak 2015","32","32","32b47","Birds","b47","Poecile montanus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.1667,0.6667,"individuals",NA,NA,NA,0.1667,0.6667,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1361",0.408289113251872,0.8165169930871,-1.38614437986727,-1.19869124502551,0.624893770308485,0.757655504113076,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Poecile","Paridae",0,11.1,1.04532297878666
"1363","Wiacek and Polak 2015","32","32","32b45","Birds","b45","Pyrrhula pyrrhula","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0,0.1667,"individuals",NA,NA,NA,0.0417,0.1667,0.1443,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1363",0.1443,0.408289113251872,-1.38569466095199,-1.1367035360881,1.49778228971979,2.12061681683034,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Pyrrhula","Fringillidae",0,24.26,1.38489079653055
"1364","Wiacek and Polak 2015","32","32","32b45","Birds","b45","Pyrrhula pyrrhula","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.1667,0.1667,"individuals",NA,NA,NA,0.1667,0.1667,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1364",0.408289113251872,0.408289113251872,0,0,0.999800039992002,1.249700069984,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Pyrrhula","Fringillidae",0,24.26,1.38489079653055
"1366","Wiacek and Polak 2015","32","32","32b19","Birds","b19","Regulus regulus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,5.1667,3.4167,"individuals",NA,NA,NA,5.1667,3.4167,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1366",2.2730376151749,1.84843176774259,0.413559013882905,0.409428475007556,0.0405189341516247,0.0409464415092214,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Regulus","Regulidae",0,5.54,0.74350976472843
"1367","Wiacek and Polak 2015","32","32","32b19","Birds","b19","Regulus regulus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,5.3333,3.4167,"individuals",NA,NA,NA,5.3333,3.4167,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1367",2.30939385986886,1.84843176774259,0.445295010585862,0.440912556438712,0.0400151036080218,0.0404346116415639,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Regulus","Regulidae",0,5.54,0.74350976472843
"1369","Wiacek and Polak 2015","32","32","32b104","Birds","b104","Sitta europaea","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.1667,0.25,"individuals",NA,NA,NA,0.1667,0.25,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1369",0.408289113251872,0.5,-0.405265128105498,-0.321981784774164,0.833233353329334,1.01373892388089,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Sitta","Sittidae",0,20.37,1.30899102900016
"1370","Wiacek and Polak 2015","32","32","32b104","Birds","b104","Sitta europaea","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.4167,0.25,"individuals",NA,NA,NA,0.4167,0.25,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1370",0.6455230437405,0.5,0.510905620566161,0.444230954539444,0.533317334613231,0.608869690552746,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Sitta","Sittidae",0,20.37,1.30899102900016
"1372","Wiacek and Polak 2015","32","32","32b42","Birds","b42","Spinus spinus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.8333,0.5833,"individuals",NA,NA,NA,0.8333,0.5833,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1372",0.912852671574116,0.763740793725201,0.356692087628569,0.335261434414098,0.242869306748954,0.258074954686333,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Spinus","Fringillidae",0,13.24,1.12188798510368
"1373","Wiacek and Polak 2015","32","32","32b42","Birds","b42","Spinus spinus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.1667,0.5833,"individuals",NA,NA,NA,0.1667,0.5833,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1373",0.408289113251872,0.763740793725201,-1.25250584400284,-1.07398848729932,0.642765326584949,0.777920589494327,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Spinus","Fringillidae",0,13.24,1.12188798510368
"1375","Wiacek and Polak 2015","32","32","32b36","Birds","b36","Troglodytes hiemalis","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.0833,0.1667,"individuals",0.2887,NA,"From data",0.0833,0.1667,0.2887,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1375",0.2887,0.408289113251872,-0.693747240583951,-0.443210801500518,1.50087291815887,2.12679630458315,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Troglodytes","Troglodytidae",20,9.74,0.988558956878616
"1376","Wiacek and Polak 2015","32","32","32b36","Birds","b36","Troglodytes hiemalis","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0,0.1667,"individuals",NA,NA,NA,0.0417,0.1667,0.1443,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1376",0.1443,0.408289113251872,-1.38569466095199,-1.1367035360881,1.49778228971979,2.12061681683034,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Troglodytes","Troglodytidae",20,9.74,0.988558956878616
"1378","Wiacek and Polak 2015","32","32","32b32","Birds","b32","Turdus viscivorus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,0.5833,1.5,"individuals",NA,NA,NA,0.5833,1.5,NA,NA,NA,60,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1378",0.763740793725201,1.22474487139159,-0.944518753330709,-0.900863877814013,0.198420862144503,0.210169319934424,1.77815125038364,3.16182186924092,"Paved road","Coniferous forest","Passeriformes","Turdus","Turdidae",0,117.37,2.0695571045827
"1379","Wiacek and Polak 2015","32","32","32b32","Birds","b32","Turdus viscivorus","Europe","Poland",22.33,50.67,2000,"2013-2014",1,12,12,1,1,1.9167,1.5,"individuals",NA,NA,NA,1.9167,1.5,NA,NA,NA,310,NA,NA,560,NA,"Closed","Paved road",1,0,NA,"S1379",1.38444934901931,1.22474487139159,0.245139849186106,0.239100823777852,0.0990330602946036,0.101521416880314,2.49136169383427,6.20688308950478,"Paved road","Coniferous forest","Passeriformes","Turdus","Turdidae",0,117.37,2.0695571045827
"1381","Xu et al. 2013","33","33","33b176","Birds","b176","Podoces biddulphi","Asia","China",79,34,500000,"2012",1,8,8,1,1,1.38,0.88,"individuals/site",0.7311,0.8565,"From SE",1.38,0.88,0.7311,0.8565,100,75,50,150,125,100,"Open","Paved road",1,0,NA,"S1381",0.7311,0.8565,0.449916870678998,0.408252218843844,0.153496706789402,0.161122959750744,1.8750612633917,3.51585474147208,"Highway","Desert","Passeriformes","Podoces","Corvidae",20,109.2,2.03822263836872
